,Train Loss,True Loss,Val Loss,Val Acc
0,0.4264860769212249,0.4808250735998148,0.4027127820253373,0.5983
1,0.35714015293121354,0.40148326021432906,0.4028490209579466,0.5978
2,0.3441599393784999,0.38820968118310006,0.36627953678369535,0.6347
3,0.33876433974504444,0.3824435064196583,0.35890420436859144,0.6415
4,0.3245110562741758,0.36645876902341884,0.3653229004144669,0.6355
5,0.3228591237664219,0.36538305401802057,0.3491661031544207,0.6504
6,0.3241743013560773,0.36555353543162356,0.3505052484571932,0.6502
7,0.3145330648422239,0.3548918807506562,0.3263202083110809,0.6741
8,0.3167588824033736,0.35738357278704647,0.35874852150678627,0.6413
9,0.31605978456139583,0.35718575346469916,0.3490944403409958,0.6507
10,0.30676865059137337,0.3456050804555418,0.33785521119832995,0.6634
11,0.30811453965306246,0.3476306107044222,0.33050682395696634,0.6708
12,0.30684677883982664,0.3485080678761004,0.33466500416398043,0.6662
13,0.30540357145667074,0.34518490260839496,0.33146794304251664,0.6692
14,0.30362639635801325,0.3422528913021088,0.3200534276664256,0.681
15,0.3010789524316786,0.3419095708131794,0.32689830437302575,0.6739
16,0.30097693172097173,0.3397950167655942,0.3185292354226112,0.6815
17,0.298839548945427,0.3387853579521179,0.30327260479331014,0.6974
18,0.29304730424284914,0.33125938960909834,0.31939570635557174,0.6806
19,0.29481128418445596,0.33326343047618834,0.31322162091732036,0.688
20,0.29219415524601905,0.3299498579204085,0.33169600918889064,0.6683
21,0.2949325581789014,0.3356587287783619,0.30816606119275103,0.6925
22,0.29346497154235845,0.3310554346442221,0.30766387119889266,0.6925
23,0.2903683040440084,0.3294951610267166,0.3154592283070087,0.6844
24,0.290581681609154,0.3300593756735323,0.30752716228365895,0.6931
25,0.28473636585474005,0.3230931426584717,0.34076921328902254,0.66
26,0.2837542744278904,0.32087986984848976,0.30660152167081833,0.6935
27,0.2862622332274915,0.32304495772719416,0.3170603641867637,0.6841
28,0.28295150548219666,0.32197972854971896,0.2922684732079505,0.7072
29,0.2781256179809566,0.3163024010956286,0.30384917408227924,0.6958
30,0.2604354167878628,0.2973056630194188,0.2782067245244981,0.7219
31,0.24923829126358024,0.28338471093773854,0.27107348874211307,0.7287
32,0.2422267672866582,0.27608658930659274,0.2610758274793624,0.739
33,0.23720885848999024,0.26949174118041974,0.25991492599248894,0.74
34,0.23375724887847896,0.2667263413369655,0.2568003332614899,0.7433
35,0.23411883425712593,0.2664985407590865,0.2571581396460534,0.7426
36,0.23120485135912888,0.2647731681466103,0.2542739455401898,0.7456
37,0.22763706375658518,0.26049957880377783,0.25114209666848186,0.7492
38,0.22609015823900702,0.2577059771120547,0.24992892622947693,0.7509
39,0.22624878576397897,0.25774861612916,0.24926259636878975,0.7505
40,0.223699919566512,0.2554774267077447,0.24643516942858698,0.7542
41,0.22363910891115696,0.255627392500639,0.24615881606936457,0.7541
42,0.22239877508580697,0.25420137217640887,0.24556853875517845,0.7545
43,0.2218395141810179,0.2534576399177312,0.24708756327629083,0.7531
44,0.21860302659869207,0.2502109900712969,0.24405187591910354,0.7565
45,0.21841672082245364,0.25080913338065136,0.2424246188998222,0.7582
46,0.21939089141786117,0.25128426960110684,0.23893131658434866,0.7612
47,0.21596841102838488,0.24738254195451742,0.24078921049833293,0.7589
48,0.21660883186757582,0.24801493623852722,0.23873343184590337,0.7616
49,0.21712692911922937,0.24837483558058732,0.23982886627316477,0.7603
50,0.21711895531415948,0.24830652707815148,0.23916611567139623,0.7613
51,0.21329221542179588,0.2440609741210938,0.2370793581008911,0.7635
52,0.21399746346473694,0.2446485330164433,0.2351484464108945,0.765
53,0.21201613928377622,0.243006943464279,0.23519869670271865,0.7652
54,0.21190271466970434,0.24307023136317743,0.23509715355932717,0.7654
55,0.21269395606219754,0.2435265630185605,0.23342288367450242,0.7664
56,0.21065463462471937,0.24147952178120616,0.2349736408889295,0.7649
57,0.2088307078033686,0.23914834401011503,0.2348857054114341,0.766
58,0.20999506443738958,0.2406930340081453,0.23491531640291205,0.7643
59,0.20861505652964116,0.23998332907259465,0.23324621617794034,0.7668
60,0.21054735267162314,0.2418415284603834,0.23215101435780522,0.7676
61,0.20678743569552885,0.23728256008028992,0.23174264684319495,0.7687
62,0.20729384376108645,0.2387712550759315,0.23158538848161705,0.7687
63,0.2075770996063947,0.23765134388208406,0.23039461642503736,0.7695
64,0.20564587143063534,0.2374947953671216,0.2302495592832565,0.77
65,0.20584041877090942,0.23547328549623497,0.23102916285395617,0.7689
66,0.2052362639158963,0.23616214790940282,0.23002421140670776,0.7702
67,0.20473410078883167,0.2352967492043971,0.23028169445693492,0.7695
68,0.20261629211902643,0.23362846450507632,0.22830241002142423,0.7714
69,0.20474203194677834,0.23509439221024517,0.22997991055250172,0.7697
70,0.20396196454763418,0.2343007092475893,0.22757913380861272,0.773
71,0.20129489855468263,0.2323206814229487,0.22664954006671909,0.7737
72,0.20195689271390438,0.23291755776107315,0.23035417884588247,0.77
73,0.2027932800203561,0.2330864785164593,0.2294575628638267,0.7707
74,0.20237466931343087,0.23216985964775097,0.22972441583871844,0.7701
75,0.20147196894884112,0.23218707266449926,0.22808141961693762,0.7722
76,0.19968181294202772,0.23049030157923708,0.22813064336776737,0.7717
77,0.2004832509309054,0.2308900939375162,0.2253049685060977,0.7749
78,0.19963859598338626,0.2302888865172865,0.22681366302073,0.7732
79,0.20105069209635257,0.2309349237531424,0.22622708916664133,0.7738
80,0.19886358383297906,0.22940149246156194,0.2275215475261212,0.7732
81,0.19716737447679047,0.22740764792263507,0.2267465318739415,0.7732
82,0.19715691657364365,0.22730815368890758,0.2260230416059494,0.7742
83,0.19715006181597702,0.22672630704939367,0.22406529560685146,0.7766
84,0.1967346744388342,0.22823835742473583,0.22484064310789112,0.7748
85,0.1969612513780594,0.22656568305194363,0.2232096131145955,0.7771
86,0.19638232724368562,0.22695666095614433,0.22293593123555186,0.7771
87,0.195947194546461,0.22582885861396798,0.2233059464395047,0.7773
88,0.19705272622406497,0.22643694297969347,0.2237390644848347,0.7763
89,0.19471397359669182,0.22514522308111196,0.2224831728637218,0.7781
90,0.19540657533705247,0.22561437572538848,0.22277972996234902,0.7775
91,0.1940577422976496,0.22374056072533122,0.22308236360549924,0.777
92,0.1940368618369103,0.2245792639106512,0.2226339069008826,0.7776
93,0.19602956375479702,0.22699517275392989,0.22199208974838247,0.7781
94,0.19364289087057102,0.22390707296133036,0.22299751177430155,0.7772
95,0.19511239793896665,0.22547724008560174,0.22239253044128424,0.7777
96,0.19450947292149082,0.2244533141106367,0.2209988480806351,0.7793
97,0.19433060024678714,0.22412667953968052,0.22264052391052258,0.7781
98,0.19575579090416442,0.225783857434988,0.22106181442737577,0.7793
99,0.19384363327920437,0.22392312207818024,0.22197228595614435,0.778
100,0.19296659587323664,0.2226155343353749,0.2202647517621516,0.7803
101,0.19442165520787247,0.22401342470943908,0.2206170611083507,0.7796
102,0.1926160536110401,0.22304466101527218,0.2206920535862446,0.7798
103,0.19465722886472944,0.22414746068418015,0.22116121083498003,0.7795
104,0.1944711036086081,0.22341545943915841,0.22163244962692263,0.7789
105,0.1933076452314855,0.2239091919809581,0.22101514771580694,0.7793
106,0.19310505276918422,0.22287188623845577,0.22139329120516787,0.7795
107,0.19235717858374096,0.22306195609271537,0.22129867434501657,0.7795
108,0.19356259296834466,0.2238116011619566,0.22037851154804225,0.7798
109,0.1935237056910994,0.22460058285295956,0.22220740869641306,0.7782
110,0.19254827587306486,0.22325877660512933,0.22074456721544256,0.7796
111,0.1929262992292643,0.22354051770269878,0.2206937551498413,0.78
112,0.1934766488224269,0.2229621954411269,0.22118059679865829,0.7785
113,0.19241464446485054,0.2228004642874002,0.21996311068534855,0.7807
114,0.19275080803036687,0.22222072646021854,0.22032945558428774,0.7796
115,0.19264239561557775,0.2220363989770412,0.22044172212481503,0.78
116,0.19265503905713569,0.22265124984085571,0.2204152603447437,0.7797
117,0.19261074601113776,0.22291473367810247,0.2193193736672402,0.7811
118,0.19334219630062588,0.22311445526778717,0.220573748499155,0.7798
119,0.19240030291676516,0.22295887900888908,0.2211301755905152,0.7793
120,0.19298396399617207,0.22290625442564493,0.2196559372544288,0.7806
121,0.1928358900398016,0.2227044367045163,0.2186387653648853,0.7813
122,0.1918106085807085,0.22217270413041112,0.2204638266563416,0.7793
123,0.19156840896606453,0.2212734814435245,0.21896715313196186,0.7818
124,0.19267903080582607,0.22241153335571265,0.21951830461621286,0.7811
125,0.19316589409112941,0.22303916409611696,0.22120369881391524,0.7796
126,0.19243191248178487,0.22232738520205014,0.21940804749727238,0.7807
127,0.19164480440318576,0.22151221731305104,0.21994146078825,0.7801
128,0.19256024014949788,0.22316124892234776,0.21906135588884357,0.7813
129,0.19174155399203308,0.2214985199570656,0.21884137332439416,0.7816
130,0.19105360974371424,0.22129096990823738,0.22017338439822198,0.7803
131,0.190197947382927,0.2204916311800481,0.21927879840135575,0.7811
132,0.19172196345031278,0.22189116670191278,0.219876925945282,0.7808
133,0.19279210723936552,0.2229442913085224,0.2201140867173671,0.7804
134,0.1914224676489828,0.22059954932332074,0.21959298074245454,0.7802
135,0.19215522524714476,0.22159123934805386,0.2183806630969048,0.7818
136,0.1902901413589715,0.22004411074519167,0.21967283204197874,0.7808
137,0.1920923573821784,0.2217670417279004,0.22018344849348062,0.7802
138,0.19140030230581753,0.2210616712272169,0.2196287567913532,0.7805
139,0.19163068491220464,0.22157979027926933,0.21945580780506135,0.7812
140,0.19140206564962856,0.22189082853496092,0.21957448229193688,0.7809
141,0.1915742765069009,0.2216555576324463,0.21938452810049047,0.7809
142,0.19252264192700388,0.22267127519845945,0.21929461658000945,0.7806
143,0.19163371483981603,0.22154899038374426,0.220219542235136,0.7803
144,0.19059374947845928,0.22049918010830863,0.21983813643455505,0.7798
145,0.1906620575487614,0.22136334066092964,0.21927461281418803,0.7812
146,0.18976918534934542,0.21905687133967877,0.21872073397040365,0.7818
147,0.18937066963315016,0.2193249892592431,0.21821694761514662,0.7825
148,0.1912135873138905,0.22117644852399823,0.2185694254934788,0.7812
149,0.19127771697938445,0.22130078636109835,0.21983315788209434,0.7805
