,Train Loss,True Loss,Val Loss,Val Acc
0,0.9107426905632018,1.1753628258705142,0.7998475664854049,0.721
1,0.6454337728023526,0.8061289196014411,0.6818287602066994,0.7709
2,0.5663596552610399,0.7045135017037396,0.6242025500535967,0.792
3,0.508404702425003,0.6308565009832381,0.5956340324878697,0.8039
4,0.46036884900927555,0.5735556588768954,0.5792617398500441,0.8083
5,0.4410420266389845,0.5520138015747074,0.5746035748720171,0.8052
6,0.4183790453672407,0.5242806454300877,0.5293813890218734,0.8238
7,0.39758544775843646,0.500748648375273,0.5357524442672729,0.8188
8,0.3736838278472427,0.47202028438448856,0.5237047353386878,0.823
9,0.3629069394171237,0.4588797875344755,0.563285881280899,0.8157
10,0.3550778364837169,0.45047809940576566,0.5126356241106986,0.8272
11,0.3367885352671144,0.43096757727861396,0.5010703134536745,0.833
12,0.3275626102983954,0.4244254916012283,0.49500817388296126,0.8371
13,0.3121251206696035,0.40827220255136476,0.5216473303735256,0.8264
14,0.30747697982192035,0.39996743732690826,0.4990954557061195,0.8388
15,0.2970595493912694,0.3901457206308844,0.48974349915981286,0.8416
16,0.28735455188155173,0.3775748503804205,0.5105720394849776,0.8346
17,0.2791413705646992,0.3671409550905232,0.5047945010662078,0.8416
18,0.269990072131157,0.3597978769242764,0.528556883186102,0.8336
19,0.2607710309773685,0.3506983783841129,0.5265061959624289,0.8336
20,0.2592023712098599,0.34819034980237457,0.5349062967300414,0.8292
21,0.2462048395723103,0.3390847856104374,0.5340649923682214,0.8331
22,0.24474690134823318,0.33477471813559523,0.4933413462340832,0.8424
23,0.23466819557547597,0.3276379135847091,0.48659331396222105,0.8521
24,0.2327848321795461,0.32340226569771774,0.48032494544982923,0.854
25,0.22304989722371096,0.31166701836884025,0.5021090691536664,0.8463
26,0.2200271099954845,0.31445761504769326,0.4989323034882544,0.847
27,0.2145769069045783,0.30403888162970505,0.502282060533762,0.849
28,0.21033429567515863,0.3008662991374733,0.5126359888911247,0.8486
29,0.21086874300241476,0.30448813252151036,0.5268269965052604,0.8441
30,0.1499371258467435,0.23118734990060333,0.4540285761654376,0.8691
31,0.12350872731208806,0.20897722101211552,0.45761897638440124,0.8703
32,0.11377384042739866,0.2050658664107323,0.46591158211231226,0.8699
33,0.10831556607782847,0.19493383160233488,0.4879230166971683,0.8706
34,0.10113026002421978,0.19090301170945162,0.5100593930482864,0.8674
35,0.09630827175825839,0.18903975114598873,0.4891731302440165,0.8723
36,0.09361604136601094,0.18714948411285864,0.49452783659100524,0.8718
37,0.08846692481637003,0.18559381397068495,0.505844569951296,0.8697
38,0.08770499796420325,0.1821399975791573,0.5194387412071229,0.8702
39,0.08312668469548233,0.1807507832013071,0.5208521212637427,0.8709
40,0.08055319924280058,0.18019822896271948,0.530615061968565,0.8717
41,0.08018400168046354,0.17991913134604673,0.5296201065182686,0.869
42,0.07794514461606737,0.1800573035590351,0.5233349703252315,0.8711
43,0.07501173740252856,0.17439443686231965,0.5423056200891733,0.8689
44,0.07423361829295748,0.1754336173273624,0.5360289396345617,0.8715
45,0.06957026862353083,0.1737628977820275,0.5417918851971626,0.8715
46,0.06910823155194525,0.17633822634816168,0.5989792276918894,0.863
47,0.06510914385691292,0.17131094761565324,0.561878953129053,0.8675
48,0.06374353942275049,0.17484054894745354,0.5872637644410134,0.8662
49,0.06752945359982553,0.17409177096933118,0.5774399365484714,0.8691
50,0.063987236732617,0.17417443040385844,0.5620591460168363,0.8676
51,0.06138261607475583,0.17429179567657418,0.5828447730839252,0.8667
52,0.06234446748625483,0.1712786446493119,0.5926146696507931,0.866
53,0.059865955966524796,0.1707865906525403,0.5839750090241432,0.8679
54,0.056028598655015235,0.16869844149984417,0.6060404418408869,0.8669
55,0.05878807741450143,0.17421841741725802,0.5984527227282525,0.866
56,0.055172628517262595,0.16794672525115298,0.5927589191496372,0.8693
57,0.05217100374400618,0.16476608607545482,0.6173326739668848,0.8663
58,0.05221749182138591,0.1691029236800967,0.6140896278619769,0.8666
59,0.05066640014760191,0.16909819363430142,0.6182374174892904,0.8683
60,0.05109672068711377,0.16729062728770056,0.6207012495398522,0.8686
61,0.05247444256115706,0.17055477646924547,0.6365619593858718,0.8682
