,Train Loss,Val Loss,Val Acc
87,0.02057852643774822,0.661473595201969,0.8776
88,0.020806294066249415,0.6749857769906522,0.8789
89,0.02118622763437452,0.6851988142728808,0.8788
90,0.01917529724398625,0.6738000647723675,0.8782
91,0.01949928821821232,0.6679593232274058,0.8792
92,0.01868651868123561,0.6616679766029119,0.8801
93,0.018278933889348998,0.6632317277044056,0.8789
94,0.01802358376811026,0.665427363887429,0.8809
95,0.018716315060679344,0.6727515722066165,0.8795
96,0.019520367631921533,0.6580673572421075,0.8804
97,0.017988228074653303,0.6674581201374531,0.8799
98,0.017335136273293757,0.6753852624446154,0.8803
99,0.017837897193967382,0.6565596235543488,0.8806
100,0.017740527413960053,0.6794535834342244,0.8804
101,0.01780291753413622,0.6733506989479066,0.8809
102,0.017342077432782373,0.6802440687268972,0.8814
103,0.018076659566839248,0.6626113967597484,0.8802
104,0.01701764209067913,0.6639250305294988,0.8806
105,0.016657481464149894,0.6623263901472088,0.8798
106,0.01761933206487446,0.674842950552702,0.8816
107,0.014866873613675124,0.6717078626155851,0.8821
108,0.01704751901491544,0.6759111975133418,0.8811
109,0.01573587813862833,0.6713428344577553,0.8815
110,0.016455559620982958,0.6687613876163959,0.882
111,0.01667093234928326,0.6682817167043686,0.8816
112,0.01377901242603547,0.6817669957876205,0.8803
113,0.01727938037583952,0.6751725316047671,0.8827
114,0.016141437120852066,0.6812094803154466,0.8814
115,0.016061903109191922,0.6777881021052599,0.8824
116,0.016811721365316775,0.6818621964007615,0.8818
117,0.01699810695194174,0.6861200565099717,0.8806
118,0.016006128343404265,0.6745386382937428,0.8807
119,0.017001904004660912,0.6813198135048154,0.8797
120,0.01451884248747956,0.6820880387723448,0.8819
121,0.01650144576013554,0.6767475168406963,0.8809
122,0.015340079961752058,0.6736650662124155,0.8811
123,0.016611401414673307,0.6666756235063077,0.8823
124,0.0158080471928115,0.6821645066142085,0.8813
125,0.01673866366624134,0.6847824499011042,0.8804
126,0.015876344634045386,0.6876621496677398,0.8827
127,0.015062387735117224,0.6804671227931974,0.8801
128,0.017027812394604557,0.6730201323330403,0.8795
129,0.016402706307824703,0.6732944236695766,0.8818
130,0.015665698391501788,0.6708742001652717,0.881
131,0.015608809255354569,0.6821160129457711,0.8805
132,0.015695649546454672,0.6821475994586943,0.8825
133,0.014993273381667685,0.6826072938740252,0.8826
134,0.016497762853628955,0.675673112869263,0.8819
135,0.01599766105349408,0.6762772315740585,0.8827
136,0.01629287655011284,0.6922350477427245,0.8805
137,0.015365998997702258,0.6838670952618121,0.8826
138,0.016053469348174997,0.673360223546624,0.8816
139,0.015627304158813787,0.6908485391736031,0.8821
140,0.016778809525538216,0.6741529937088487,0.8804
141,0.017015160430979448,0.6852899767458439,0.8809
142,0.01630987326102331,0.6822136470675466,0.8808
143,0.015842117723135745,0.6814715234935285,0.8797
144,0.015763418135757098,0.6786181628704072,0.8815
145,0.016326575552346165,0.6733407306671139,0.8804
146,0.014882016102958008,0.6785677458345893,0.8803
147,0.016159706940816233,0.6872435267269614,0.8803
148,0.015462408695253543,0.6975302845239639,0.8793
149,0.01580663919879589,0.6897514553368091,0.8823
