,Train Loss,Val Loss,Val Acc
141,0.14123779273033146,0.1649730505049229,0.8355
142,0.14125504374504094,0.1631702378392219,0.8384
143,0.14054993347823602,0.16349179781973353,0.837
144,0.13836180100589987,0.16482245393097408,0.8353
145,0.13936415008455516,0.16422216504812234,0.8376
146,0.13790067985653878,0.16240154571831228,0.8383
147,0.14069856899976718,0.16382631085813054,0.8367
148,0.1406453024074434,0.16232991650700562,0.8387
149,0.13819235927611578,0.1642919629067183,0.8365
150,0.13789318081736562,0.16278817959129815,0.8383
151,0.1349352849051356,0.1634537681937217,0.8374
152,0.13554341004788872,0.16475232474505905,0.8358
153,0.1368789735659957,0.1631724474579096,0.8377
154,0.13413755684345968,0.16207477889955044,0.838
155,0.13525736007094402,0.16330190390348434,0.8376
156,0.13483425626903775,0.1628171534836293,0.8372
157,0.1337026664093137,0.1624497372657061,0.838
158,0.13168756929785025,0.16183143094182015,0.8388
159,0.13342487287521365,0.16226299032568936,0.8374
160,0.13513264390081178,0.16261791452765473,0.8377
161,0.13046163210272793,0.1643936796486378,0.8367
162,0.13092103754729031,0.15904885351657871,0.8419
163,0.12981583474576477,0.1584337677806615,0.8421
164,0.1291181355118752,0.16016084015369425,0.8404
165,0.1290810882672668,0.1612177779525518,0.8392
166,0.12869745592772971,0.16156645260751257,0.8391
167,0.13075541080534459,0.16247469253838065,0.8378
168,0.12974335968866943,0.16072516232728956,0.8393
169,0.12960173545032738,0.16097720131278045,0.8397
170,0.12937182240188116,0.16066590234637265,0.8393
171,0.12661159218847745,0.16001198709011077,0.8407
172,0.12686628845334058,0.16098476156592367,0.8396
173,0.12679141482710826,0.1599043471366167,0.8411
174,0.12613102649152277,0.1625650102645158,0.8374
175,0.12571243473887436,0.15970648616552346,0.8412
176,0.12495170317590229,0.15757895685732362,0.843
177,0.12419772803038352,0.16019869595766065,0.8397
178,0.1231097148284317,0.15867864698171616,0.8424
179,0.12473690712451933,0.15940759126096962,0.8418
180,0.12362429270893344,0.15759401403367526,0.8445
181,0.12304685185104605,0.15788679659366606,0.8428
182,0.12250193043798205,0.15908893883228306,0.8412
183,0.12267279432713989,0.15674987301230428,0.8438
184,0.12058654174953695,0.15616715326905253,0.8445
185,0.12248559147864577,0.15792985834181303,0.8429
186,0.12205873198434702,0.15580839671194552,0.8453
187,0.12128243315964933,0.1550742849335074,0.8451
188,0.11975949934124958,0.15690156258642668,0.8443
189,0.12003741763904689,0.15730289116501803,0.843
190,0.11783494812622666,0.15411919265985488,0.8467
191,0.12006283966824413,0.15510263204574587,0.8465
192,0.11745591486990459,0.15295980378985405,0.8482
193,0.11971344599127769,0.15431621953845023,0.8458
194,0.11733842232823365,0.1541482593119143,0.8463
195,0.1165601275227964,0.15422510929405692,0.8467
196,0.11673868059739473,0.15483735546469682,0.8456
197,0.11640893296897425,0.15339610248804086,0.8476
198,0.11626274481415748,0.15263077117502688,0.8493
199,0.1171303426325321,0.15330776192247864,0.8479
200,0.1142079304009677,0.15528100743889808,0.8459
201,0.11422805527225122,0.15607257213443518,0.8457
202,0.11321031979471442,0.1549235401302576,0.8452
203,0.11409888137131942,0.1547379859536886,0.846
204,0.11694771334528918,0.15372787415981298,0.8464
205,0.11369974922388792,0.15469719320535663,0.8462
206,0.11163496544212108,0.15401844628155234,0.8466
207,0.11285364977270358,0.15387771151959898,0.8474
208,0.11187446731328958,0.15290638014674188,0.848
209,0.11357418272644292,0.15239157311618323,0.8485
210,0.11311547113955016,0.15461307026445867,0.8462
211,0.11120843312144278,0.15518942356109625,0.8456
212,0.11089982606470578,0.152313270419836,0.8486
213,0.11124388027377433,0.15253444008529185,0.8479
214,0.10969443649984899,0.15153322316706178,0.8499
215,0.11017430826649068,0.15225249938666813,0.8486
216,0.1090669414233417,0.15162701867520806,0.8497
217,0.10811538073420535,0.15391038581728933,0.8477
218,0.10825605332106364,0.1521218962967395,0.8483
219,0.1083559291027486,0.1533111206442118,0.8478
220,0.10900592422112818,0.15256676182150836,0.8488
221,0.10804146790131922,0.15122691683471204,0.8499
222,0.10854418161511419,0.15178336352109903,0.8499
223,0.1057204325366765,0.15090413816273215,0.8499
224,0.10571738075092438,0.15077545255422592,0.8503
225,0.10491554518043998,0.15118261002004144,0.8505
226,0.10639281710237254,0.15018612653017047,0.8503
227,0.10561593800038103,0.1528474743664265,0.8474
228,0.10532233570516115,0.15469150975346566,0.8458
229,0.10469707633927461,0.15153162986040117,0.849
230,0.10411632113158707,0.15178638093173505,0.8494
231,0.1027582467496395,0.15101893022656435,0.8492
232,0.10321330670360468,0.15180137991905215,0.8483
233,0.1020987529046833,0.15258700907230383,0.8488
234,0.10251940207555892,0.15063341222703452,0.8493
235,0.10114812292158615,0.15077883347868914,0.8499
236,0.10183462118357418,0.14917711719870563,0.8516
237,0.10458483977988363,0.14985756330192093,0.8513
238,0.10122378866374497,0.14978061705827714,0.8505
239,0.10212776520848281,0.15144525103271006,0.8497
240,0.10129127859324202,0.15281565122306348,0.8483
241,0.10072431445121767,0.15169227123260495,0.8483
242,0.0992929506599904,0.1522293472290039,0.8494
243,0.10001833282783634,0.14788578666746613,0.8529
244,0.0995901001058518,0.15191432073712344,0.8493
245,0.09972984273359196,0.1511680858582258,0.8494
246,0.09823030311241747,0.14955931112170212,0.8518
247,0.09917195429280408,0.15116255573928344,0.8494
248,0.09818553888797747,0.14979689992964265,0.8515
249,0.09727407219260925,0.14863000430166723,0.8531
250,0.09647856190055613,0.15381416842341422,0.847
251,0.09672679693996909,0.1496825215220452,0.8516
252,0.09675106666609644,0.14904298499226573,0.8517
253,0.09580198910832406,0.14974672846496095,0.8517
254,0.09651788465678708,0.1499180517345667,0.8509
255,0.09494319403544077,0.14853318408131597,0.8526
256,0.0945594569742679,0.1512271925061941,0.8499
257,0.09547133679129183,0.1467204200476407,0.8549
258,0.09512488108873375,0.14844928495585907,0.8531
259,0.09426407670229676,0.14983640134334564,0.8516
260,0.0926644030250609,0.1509731332585216,0.8502
261,0.09198005924373862,0.15095283314585684,0.8493
262,0.09311893212050201,0.151170489564538,0.8509
263,0.09248664007708425,0.1492412042617797,0.8517
264,0.09097534536942843,0.14892801448702814,0.8534
265,0.09355142717435959,0.14954622060060507,0.8522
266,0.09103451768308876,0.14855433747172353,0.8524
267,0.09206370098516342,0.14860397733747954,0.8524
268,0.09030673824250705,0.148229166045785,0.8526
269,0.0896305294930936,0.15039396233856675,0.8503
270,0.09007350002229209,0.1468004088848829,0.8539
271,0.0905600933544338,0.1494426503032446,0.8516
272,0.09065324518084528,0.14926965042948723,0.8521
273,0.09011634004302321,0.14783944636583332,0.8541
274,0.09019773790985358,0.14662153653800497,0.8547
275,0.08737651566788558,0.14698617517948148,0.8541
276,0.08889561043307187,0.14653710126876832,0.8554
277,0.08875475399754941,0.1486303145438433,0.8527
278,0.08765139504522082,0.14671387515962123,0.8547
279,0.08752742717601358,0.1454487136751413,0.8549
280,0.08757939140871178,0.14856784023344527,0.8513
281,0.08683075644634658,0.14603171609342103,0.856
282,0.08639109001681215,0.14684163078665738,0.8543
283,0.08701052065193647,0.1444990130513906,0.8565
284,0.08683612011000516,0.14653018459677689,0.8546
285,0.08666398533433664,0.14576310381293292,0.8558
286,0.08464475809037685,0.1437438224256039,0.8576
287,0.08581303001753979,0.14999807246029376,0.8505
288,0.0852530180737376,0.14732877157628532,0.8533
289,0.084572642929852,0.14809525012969976,0.853
290,0.08464537774212669,0.14365137666463845,0.8572
291,0.08427722304314367,0.1442644911631942,0.8569
292,0.08221991137601437,0.14807779788970943,0.8521
293,0.08448286332935098,0.14611349791288378,0.854
294,0.08375307200290255,0.14807814195752136,0.8532
295,0.08149259683676072,0.1477657060325146,0.8535
296,0.08276447546668345,0.1486489621549845,0.8512
297,0.08266290257871148,0.1494788510352373,0.8508
298,0.08182442171871668,0.1487467730045319,0.852
299,0.08224221028387538,0.1502922981232405,0.8507
300,0.08234289803355933,0.1466597566008568,0.8547
301,0.08085161103121932,0.14692784048616891,0.8549
302,0.08132179972529412,0.14448330767452722,0.8578
303,0.08097386969625946,0.14530180461704734,0.8563
304,0.08068372908234596,0.14589148893952364,0.8556
305,0.07981491445004939,0.1456636347621679,0.8559
306,0.0797707092147321,0.14642630614340307,0.8551
307,0.08080568104609841,0.14660237707197668,0.8546
308,0.08065077857091092,0.14543936274945737,0.8559
309,0.08013537611067298,0.1447505120933056,0.8566
310,0.0788077074028551,0.14669770710170263,0.8539
311,0.07879557994008073,0.1454428344964981,0.8558
312,0.07886485571414233,0.14392197966575623,0.8569
313,0.0774992714524269,0.14170983240008353,0.8595
314,0.07710923571512099,0.1462340347468852,0.8545
315,0.07865519765019416,0.14395209677517418,0.8564
316,0.07717349102906886,0.14550472751259796,0.8551
317,0.07637086916156109,0.1434697706997395,0.8578
318,0.07508697692677388,0.1454564842581749,0.8556
319,0.07716595281101768,0.14697968885302545,0.8547
320,0.0771124511659145,0.14511088881641623,0.8561
321,0.0762395410444587,0.143969902843237,0.8566
322,0.07634969009086486,0.14772156596183775,0.853
323,0.07587225103750816,0.14563488751649853,0.8552
324,0.07428421584516762,0.14567157447338105,0.8559
325,0.07535565564036369,0.14331024378538135,0.8581
326,0.07359034171886736,0.14550402626395226,0.8564
327,0.07638724226132028,0.14503875583410264,0.8563
328,0.07332895684870892,0.14442901164293287,0.8572
329,0.07394324066862464,0.1428828429430723,0.8586
330,0.0724248064644635,0.14208844296634196,0.8588
331,0.07439823402371258,0.14420439764857293,0.8573
332,0.07305528779700396,0.14013101376593112,0.8617
333,0.07296454699803141,0.14446462728083134,0.8562
334,0.07254548836051246,0.14478147707879538,0.8557
335,0.07320584332197896,0.14472400747239586,0.8565
336,0.07220561084710063,0.14340184576809406,0.8578
337,0.07019394319318228,0.14491228736937045,0.8561
338,0.07079195486195387,0.14369578167796135,0.8574
339,0.07095382655598224,0.14476434282958509,0.8564
340,0.07096448726579548,0.145520870089531,0.8558
341,0.07206727503612635,0.143644756525755,0.858
342,0.07083922493830329,0.14662922479212281,0.8537
343,0.06915629859268665,0.14273076638579366,0.8582
344,0.07040740890242154,0.1433797006309032,0.8582
345,0.06846183337876575,0.1415050656348467,0.8596
346,0.06933443113043905,0.14515941277146333,0.8557
347,0.06805849276436493,0.14378160245716573,0.8568
348,0.06997976046428081,0.14173717312514778,0.8598
349,0.0677884068172425,0.1442947465181351,0.8565
350,0.06861712081730365,0.14505932301282887,0.8562
351,0.06798917894496116,0.14689482390880582,0.8549
352,0.0679771079644561,0.143692774400115,0.8575
353,0.07024263585451994,0.14537722386419774,0.8557
354,0.06871017509885134,0.1436287979036569,0.8583
355,0.06780848492495709,0.14318779326975345,0.8577
356,0.06767295502685007,0.1440073485299945,0.8571
357,0.0666665143184364,0.14416370727121838,0.8573
358,0.06611748855561016,0.14245740912854674,0.8593
359,0.06647722162120044,0.14484152182936666,0.8571
360,0.06665907113254071,0.14450190164148813,0.8567
361,0.0662910047513433,0.143648689314723,0.8571
362,0.06495938365161415,0.14299085799604655,0.8581
363,0.06545479562249969,0.1451028755307198,0.8557
364,0.06633844337242771,0.14163659721612937,0.8598
365,0.06554565392062069,0.1389439478889108,0.8626
366,0.06524318512901665,0.1410867767035961,0.861
367,0.06613806457584727,0.14360806658864025,0.8566
368,0.06475784155726436,0.14341417700052256,0.8578
369,0.06374600933771585,0.14432888068258767,0.8578
370,0.06355542347626762,0.144804168343544,0.8562
371,0.06565127881709486,0.14364521823823445,0.8564
372,0.06335193474870178,0.14260355435311792,0.8588
373,0.06469243006408218,0.1428334790468216,0.8582
374,0.06368381294142453,0.14372535713016985,0.8572
375,0.061765400890260946,0.14320162810385226,0.8572
376,0.06110103807412085,0.14208813481032842,0.8594
377,0.06302175026759509,0.14487848415970808,0.856
378,0.0633066557105631,0.139834955483675,0.8612
379,0.06148956481600175,0.14303558781743048,0.8576
380,0.06315750491805372,0.14179800398647785,0.8598
381,0.06299332807213061,0.1429186961054802,0.8583
382,0.06136767789535222,0.13983113020658494,0.8608
383,0.06139052646293932,0.13878364428877835,0.8634
384,0.062080698799341916,0.1405233250558376,0.8604
385,0.062122284643352045,0.14024369724094868,0.8617
386,0.0621419093305012,0.14337075732648374,0.857
387,0.060116875126026544,0.13913680776953696,0.8629
388,0.06175934528000654,0.13989605139940975,0.8602
389,0.060998649615794424,0.1416965597122908,0.8582
390,0.058461808636784546,0.1418536616116762,0.859
391,0.059796078533981896,0.13963277831673623,0.8628
392,0.05838395294360813,0.13903392262756822,0.863
393,0.05934583765082065,0.1432479942589999,0.8574
394,0.06074964760453445,0.14179575569927694,0.8595
395,0.05842612177506085,0.1410864397138358,0.8589
396,0.05861189727857708,0.14274348378181453,0.8587
397,0.058413885014364515,0.14092366844415663,0.8608
398,0.05954669484123586,0.14299691908061507,0.8574
399,0.05912283381354061,0.1405852948129178,0.8614
400,0.056843652672017915,0.14352107837796213,0.8575
401,0.05809034191677352,0.14064415782690048,0.8612
402,0.059254835112020406,0.138825167119503,0.8624
403,0.056269553292542664,0.1435665226727724,0.8582
404,0.05682503370055929,0.14040980644524104,0.8603
405,0.056180173024127714,0.14109543919563294,0.8601
406,0.05669278716854751,0.1419195163995028,0.8603
407,0.05812151331501075,0.14027873240411273,0.861
408,0.05747599177155645,0.14058518446981902,0.861
409,0.05734847534867002,0.14225140593945987,0.8586
410,0.05699825447797775,0.14257789470255375,0.859
411,0.05707534938491884,0.14019110299646845,0.8611
412,0.05516053238976745,0.13954758316278462,0.8621
413,0.05582879485236482,0.14375502541661256,0.8573
414,0.05585841584960871,0.13818933349102733,0.8625
415,0.056659997842391,0.13939461708068848,0.8609
416,0.05679794998839494,0.13870925322175034,0.8633
417,0.05403229927970103,0.13932968877255913,0.8622
418,0.05486839244607834,0.14069463945925237,0.8605
419,0.05308579411800012,0.1379273723810911,0.8631
420,0.05490186199452729,0.1390555646270514,0.8629
421,0.05515080394211686,0.1378004270792008,0.8638
422,0.05397959009248009,0.1379306696355343,0.8629
423,0.055093821536749604,0.13905233956873417,0.8627
424,0.05456029468588527,0.13894186295568947,0.863
425,0.05575677894242105,0.14053347095847127,0.8603
426,0.05387308589741584,0.137323814406991,0.8635
427,0.055463640255853576,0.13913669325411326,0.8622
428,0.053873515429906524,0.14023847684264187,0.8607
429,0.05220308475848288,0.1385553862899542,0.8623
430,0.05277749710669744,0.13933712668716908,0.8625
431,0.05315407920512368,0.13905966773629191,0.8615
432,0.05271968656370889,0.14187980212271215,0.859
433,0.05095176935562633,0.14137796454131601,0.8601
434,0.052454868754022776,0.14061187624931334,0.8599
435,0.052862701538950195,0.1428164997696876,0.8574
436,0.05230394780589269,0.14063464261591438,0.8598
437,0.05189865746069696,0.1379092855006456,0.8632
438,0.052660071974620325,0.13929127134382727,0.8632
439,0.05074558889222685,0.13848060421645644,0.8622
440,0.0511546533433721,0.14222937852144232,0.8588
441,0.05124400218459775,0.1386424867063761,0.863
442,0.05121619143628049,0.13934005722403522,0.8624
443,0.05031255939812402,0.13777765437960632,0.8636
444,0.04960823936850641,0.14225303791463378,0.8593
445,0.049174646036466596,0.1392381298542023,0.8621
446,0.05072632195039474,0.1397513707727194,0.8607
447,0.05086526670493189,0.13856335662305355,0.8628
448,0.050557933795265846,0.1406083130091429,0.8603
449,0.04991068250595709,0.14218348026275637,0.8585
450,0.049882081046118416,0.13947158783674235,0.8622
451,0.04926368663052565,0.1399514503031969,0.8613
452,0.05027223789063281,0.13936453357338907,0.8611
453,0.049065248683095,0.13887701787054538,0.8619
454,0.04900669269822542,0.13817937493324284,0.8638
455,0.04835279880743473,0.14068750094622368,0.8615
456,0.04776138979912498,0.138758340254426,0.8627
457,0.047869242277098184,0.14129219204187388,0.8604
458,0.0490240499075153,0.14067845821380617,0.8598
459,0.04744601195525314,0.14060396745800974,0.861
460,0.0475123983062804,0.14168869033455841,0.8595
461,0.047304327379533856,0.13762781370431182,0.8631
462,0.04778393820952625,0.13792569469660518,0.8642
463,0.046751328576938284,0.13786804214119913,0.8636
464,0.04632159092686198,0.13615919392555947,0.8653
465,0.04594981719925999,0.13661174144595856,0.8647
466,0.04705727675650272,0.13812645934522153,0.8624
467,0.048485719622694906,0.138657535687089,0.8626
468,0.04587478132476099,0.13794905491173273,0.8631
469,0.04751190876640612,0.1375277487933636,0.8637
470,0.04711464900290595,0.13880905486643313,0.862
471,0.04533008099318244,0.13600781202316284,0.8645
472,0.04589067823649384,0.13882788494229314,0.8623
473,0.04570729020406724,0.13883490771055215,0.8617
474,0.045829964863936756,0.1411338146775961,0.8599
475,0.04606908190561807,0.14009765401482582,0.8619
476,0.045712804790906406,0.13925733231008053,0.8625
477,0.04578839264437558,0.13821762062609197,0.8629
478,0.04572436314227526,0.1385143298283219,0.8627
479,0.04431364387864597,0.13877450004220007,0.8625
480,0.04430178099102342,0.13873616024851804,0.8627
481,0.044862829955149244,0.13990424886345856,0.8603
482,0.04435043525288349,0.13985562659800044,0.8614
483,0.04417884760283049,0.14015911936759948,0.861
484,0.04348475803720068,0.1400519260764122,0.861
485,0.04419482504739426,0.1369206937402487,0.8644
486,0.0436528819493833,0.1424628882110119,0.8586
487,0.04479584125056863,0.13832651056349282,0.8646
488,0.0432310759968823,0.13967025153338905,0.8606
489,0.044356749818020055,0.13701257996261118,0.8644
490,0.04201409342786061,0.1378597667068243,0.8629
491,0.04298582889547108,0.14173386514186864,0.8602
492,0.044305815333122195,0.14165726467967035,0.8601
493,0.0437219789719675,0.14033246606588362,0.8611
494,0.04412430864208728,0.13878253549337397,0.8623
495,0.042200643044896416,0.13900199837982652,0.8624
496,0.04429943015752361,0.14061844967305656,0.8601
497,0.043158503065351406,0.14013679638504983,0.8613
498,0.0417815476157703,0.1394868583977222,0.8615
499,0.04167689422797411,0.14038640737533573,0.8605
