cuda: True
Files already downloaded and verified
Files already downloaded and verified
2000
Epoch: 1075 True Loss: 119.80775274336338
Epoch: 1075 Val Acc: 0.5715
Epoch 1076 Train Loss: 82.46958504989743
Epoch: 1076 True Loss: 120.15784078836441
Epoch: 1076 Val Acc: 0.567
Epoch 1077 Train Loss: 82.32872025668621
Epoch: 1077 True Loss: 119.95642523467541
Epoch: 1077 Val Acc: 0.5565
Epoch 1078 Train Loss: 81.97977850586176
Epoch: 1078 True Loss: 119.6581487506628
Epoch: 1078 Val Acc: 0.573
Epoch 1079 Train Loss: 81.90504042059183
Epoch: 1079 True Loss: 119.58245778083801
Epoch: 1079 Val Acc: 0.5635
Epoch 1080 Train Loss: 82.88848382234573
Epoch: 1080 True Loss: 119.72536826133728
Epoch: 1080 Val Acc: 0.5665
Epoch 1081 Train Loss: 82.233627833426
Epoch: 1081 True Loss: 119.76214621961117
Epoch: 1081 Val Acc: 0.566
Epoch 1082 Train Loss: 81.65145646035671
Epoch: 1082 True Loss: 119.70715668797493
Epoch: 1082 Val Acc: 0.5725
Epoch 1083 Train Loss: 81.40632600337267
Epoch: 1083 True Loss: 119.33763119578362
Epoch: 1083 Val Acc: 0.565
Epoch 1084 Train Loss: 82.12245369702578
Epoch: 1084 True Loss: 120.10662123560905
Epoch: 1084 Val Acc: 0.567
Epoch 1085 Train Loss: 81.13952131569386
Epoch: 1085 True Loss: 119.3714788556099
Epoch: 1085 Val Acc: 0.564
Epoch 1086 Train Loss: 80.4822716973722
Epoch: 1086 True Loss: 119.24039734899998
Epoch: 1086 Val Acc: 0.566
Epoch 1087 Train Loss: 81.07495950162411
Epoch: 1087 True Loss: 119.22960825264454
Epoch: 1087 Val Acc: 0.5675
Epoch 1088 Train Loss: 80.79708192870021
Epoch: 1088 True Loss: 119.43016339838505
Epoch: 1088 Val Acc: 0.576
Epoch 1089 Train Loss: 81.00585101917386
Epoch: 1089 True Loss: 119.42540839314461
Epoch: 1089 Val Acc: 0.566
Epoch 1090 Train Loss: 81.20074319839478
Epoch: 1090 True Loss: 118.57218191027641
Epoch: 1090 Val Acc: 0.5665
Epoch 1091 Train Loss: 80.09985490143299
Epoch: 1091 True Loss: 118.93957789242268
Epoch: 1091 Val Acc: 0.5685
Epoch 1092 Train Loss: 80.31605468690395
Epoch: 1092 True Loss: 119.02558493614197
Epoch: 1092 Val Acc: 0.567
Epoch 1093 Train Loss: 80.3601218983531
Epoch: 1093 True Loss: 118.2948631644249
Epoch: 1093 Val Acc: 0.577
Epoch 1094 Train Loss: 79.65975274145603
Epoch: 1094 True Loss: 119.06545779854059
Epoch: 1094 Val Acc: 0.5645
Epoch 1095 Train Loss: 79.25653294473886
Epoch: 1095 True Loss: 118.5282560735941
Epoch: 1095 Val Acc: 0.5765
Epoch 1096 Train Loss: 79.64817560091615
Epoch: 1096 True Loss: 118.59397721290588
Epoch: 1096 Val Acc: 0.567
Epoch 1097 Train Loss: 79.45130763202906
Epoch: 1097 True Loss: 118.16171010583639
Epoch: 1097 Val Acc: 0.5755
Epoch 1098 Train Loss: 79.03087496757507
Epoch: 1098 True Loss: 117.86449883878231
Epoch: 1098 Val Acc: 0.5675
Epoch 1099 Train Loss: 78.98897424340248
Epoch: 1099 True Loss: 118.09560406208038
Epoch: 1099 Val Acc: 0.577
Epoch 1100 Train Loss: 79.7677748426795
Epoch: 1100 True Loss: 117.516536206007
Epoch: 1100 Val Acc: 0.572
Epoch 1101 Train Loss: 78.69289423525333
Epoch: 1101 True Loss: 117.48731064796448
Epoch: 1101 Val Acc: 0.5785
Epoch 1102 Train Loss: 78.97049102559686
Epoch: 1102 True Loss: 117.53291415423155
Epoch: 1102 Val Acc: 0.5675
Epoch 1103 Train Loss: 77.9978749603033
Epoch: 1103 True Loss: 117.15283265709877
Epoch: 1103 Val Acc: 0.5705
Epoch 1104 Train Loss: 78.70647057890892
Epoch: 1104 True Loss: 117.49134522676468
Epoch: 1104 Val Acc: 0.581
Epoch 1105 Train Loss: 77.69166851043701
Epoch: 1105 True Loss: 117.24943865835667
Epoch: 1105 Val Acc: 0.5655
Epoch 1106 Train Loss: 77.97373449802399
Epoch: 1106 True Loss: 116.64340168237686
Epoch: 1106 Val Acc: 0.571
Epoch 1107 Train Loss: 77.7300616465509
Epoch: 1107 True Loss: 116.9274773299694
Epoch: 1107 Val Acc: 0.58
Epoch 1108 Train Loss: 77.39728241786361
Epoch: 1108 True Loss: 116.81212377548218
Epoch: 1108 Val Acc: 0.5625
Epoch 1109 Train Loss: 78.016247600317
Epoch: 1109 True Loss: 116.68885990977287
Epoch: 1109 Val Acc: 0.573
Epoch 1110 Train Loss: 77.44991489499807
Epoch: 1110 True Loss: 116.5322196483612
Epoch: 1110 Val Acc: 0.569
Epoch 1111 Train Loss: 77.6206988953054
Epoch: 1111 True Loss: 116.41023787856102
Epoch: 1111 Val Acc: 0.5645
Epoch 1112 Train Loss: 77.76381668820977
Epoch: 1112 True Loss: 116.5963790640235
Epoch: 1112 Val Acc: 0.5675
Epoch 1113 Train Loss: 77.18883892148733
Epoch: 1113 True Loss: 116.42891852557659
Epoch: 1113 Val Acc: 0.5625
Epoch 1114 Train Loss: 77.53311786800623
Epoch: 1114 True Loss: 116.17018841207027
Epoch: 1114 Val Acc: 0.5675
Epoch 1115 Train Loss: 77.07220731303096
Epoch: 1115 True Loss: 116.68942332267761
Epoch: 1115 Val Acc: 0.5645
Epoch 1116 Train Loss: 76.89187083765864
Epoch: 1116 True Loss: 116.45236931741238
Epoch: 1116 Val Acc: 0.574
Epoch 1117 Train Loss: 76.60708840936422
Epoch: 1117 True Loss: 116.27614918351173
Epoch: 1117 Val Acc: 0.5725
Epoch 1118 Train Loss: 76.47124560177326
Epoch: 1118 True Loss: 116.16069484502077
Epoch: 1118 Val Acc: 0.5645
Epoch 1119 Train Loss: 76.59161158651114
Epoch: 1119 True Loss: 116.33169592171907
Epoch: 1119 Val Acc: 0.571
Epoch 1120 Train Loss: 75.6880527511239
Epoch: 1120 True Loss: 116.46949361264706
Epoch: 1120 Val Acc: 0.5655
Epoch 1121 Train Loss: 76.30437879264355
Epoch: 1121 True Loss: 116.41651253402233
Epoch: 1121 Val Acc: 0.5665
Epoch 1122 Train Loss: 77.2089880630374
Epoch: 1122 True Loss: 115.95530687272549
Epoch: 1122 Val Acc: 0.565
Epoch 1123 Train Loss: 75.88226779922843
Epoch: 1123 True Loss: 115.70489130169153
Epoch: 1123 Val Acc: 0.5775
Epoch 1124 Train Loss: 76.08259303495288
Epoch: 1124 True Loss: 116.4946668446064
Epoch: 1124 Val Acc: 0.564
Epoch 1125 Train Loss: 75.76776943728328
Epoch: 1125 True Loss: 115.92335386574268
Epoch: 1125 Val Acc: 0.575
Epoch 1126 Train Loss: 75.82713135704398
Epoch: 1126 True Loss: 115.65274895727634
Epoch: 1126 Val Acc: 0.561
Epoch 1127 Train Loss: 75.45323299989104
Epoch: 1127 True Loss: 115.57870893925428
Epoch: 1127 Val Acc: 0.5655
Epoch 1128 Train Loss: 75.81755533069372
Epoch: 1128 True Loss: 116.09723809361458
Epoch: 1128 Val Acc: 0.5605
Epoch 1129 Train Loss: 75.45705991983414
Epoch: 1129 True Loss: 115.42354909330606
Epoch: 1129 Val Acc: 0.568
Epoch 1130 Train Loss: 75.01378750056028
Epoch: 1130 True Loss: 115.97478276491165
Epoch: 1130 Val Acc: 0.5635
Epoch 1131 Train Loss: 75.2885840088129
Epoch: 1131 True Loss: 115.7137820199132
Epoch: 1131 Val Acc: 0.5755
Epoch 1132 Train Loss: 75.50374918058515
Epoch: 1132 True Loss: 115.49172173440456
Epoch: 1132 Val Acc: 0.572
Epoch 1133 Train Loss: 75.09367211908102
Epoch: 1133 True Loss: 115.14758409559727
Epoch: 1133 Val Acc: 0.576
Epoch 1134 Train Loss: 74.35684009641409
Epoch: 1134 True Loss: 115.4439559429884
Epoch: 1134 Val Acc: 0.5655
Epoch 1135 Train Loss: 74.7482372932136
Epoch: 1135 True Loss: 115.21798542886972
Epoch: 1135 Val Acc: 0.5635
Epoch 1136 Train Loss: 74.34326630458236
Epoch: 1136 True Loss: 115.6599590331316
Epoch: 1136 Val Acc: 0.5605
Epoch 1137 Train Loss: 74.2734924480319
Epoch: 1137 True Loss: 115.30279050767422
Epoch: 1137 Val Acc: 0.57
Epoch 1138 Train Loss: 73.62623373046517
Epoch: 1138 True Loss: 114.91160137951374
Epoch: 1138 Val Acc: 0.5645
Epoch 1139 Train Loss: 74.20940586552024
Epoch: 1139 True Loss: 114.94607997685671
Epoch: 1139 Val Acc: 0.575
Epoch 1140 Train Loss: 74.69544526934624
Epoch: 1140 True Loss: 114.86636684834957
Epoch: 1140 Val Acc: 0.5565
Epoch 1141 Train Loss: 73.8186219073832
Epoch: 1141 True Loss: 114.49564485251904
Epoch: 1141 Val Acc: 0.5595
Epoch 1142 Train Loss: 73.52772475406528
Epoch: 1142 True Loss: 115.0651413500309
Epoch: 1142 Val Acc: 0.573
Epoch 1143 Train Loss: 74.23412585258484
Epoch: 1143 True Loss: 114.61454176902771
Epoch: 1143 Val Acc: 0.5805
Epoch 1144 Train Loss: 73.90213847532868
Epoch: 1144 True Loss: 114.7709529697895
Epoch: 1144 Val Acc: 0.569
Epoch 1145 Train Loss: 73.0764579065144
Epoch: 1145 True Loss: 114.50705514848232
Epoch: 1145 Val Acc: 0.57
Epoch 1146 Train Loss: 73.73251399770379
Epoch: 1146 True Loss: 114.19708243012428
Epoch: 1146 Val Acc: 0.568
Epoch 1147 Train Loss: 73.45896404609084
Epoch: 1147 True Loss: 113.9892131537199
Epoch: 1147 Val Acc: 0.5755
Epoch 1148 Train Loss: 73.67433087900281
Epoch: 1148 True Loss: 114.07830068469048
Epoch: 1148 Val Acc: 0.569
Epoch 1149 Train Loss: 73.74603793397546
Epoch: 1149 True Loss: 114.13341908156872
Epoch: 1149 Val Acc: 0.5695
Epoch 1150 Train Loss: 72.99233244732022
Epoch: 1150 True Loss: 114.05394300818443
Epoch: 1150 Val Acc: 0.583
Epoch 1151 Train Loss: 73.5005835853517
Epoch: 1151 True Loss: 113.91037168353796
Epoch: 1151 Val Acc: 0.5705
Epoch 1152 Train Loss: 73.3066406995058
Epoch: 1152 True Loss: 114.295141287148
Epoch: 1152 Val Acc: 0.5665
Epoch 1153 Train Loss: 72.27143158391118
Epoch: 1153 True Loss: 114.52929154783487
Epoch: 1153 Val Acc: 0.5765
Epoch 1154 Train Loss: 72.20835171639919
Epoch: 1154 True Loss: 114.02580235153437
Epoch: 1154 Val Acc: 0.567
Epoch 1155 Train Loss: 72.47980194166303
Epoch: 1155 True Loss: 113.30783244222403
Epoch: 1155 Val Acc: 0.5685
Epoch 1156 Train Loss: 72.53244522213936
Epoch: 1156 True Loss: 113.58717219531536
Epoch: 1156 Val Acc: 0.572
Epoch 1157 Train Loss: 72.06618437170982
Epoch: 1157 True Loss: 113.27993612736464
Epoch: 1157 Val Acc: 0.57
Epoch 1158 Train Loss: 72.53969913348556
Epoch: 1158 True Loss: 113.08609957247972
Epoch: 1158 Val Acc: 0.5725
Epoch 1159 Train Loss: 71.73709752783179
Epoch: 1159 True Loss: 113.13010150194168
Epoch: 1159 Val Acc: 0.564
Epoch 1160 Train Loss: 71.8883416838944
Epoch: 1160 True Loss: 112.93325921148062
Epoch: 1160 Val Acc: 0.566
Epoch 1161 Train Loss: 71.88551224768162
Epoch: 1161 True Loss: 112.99284920096397
Epoch: 1161 Val Acc: 0.5665
Epoch 1162 Train Loss: 71.2182794995606
Epoch: 1162 True Loss: 113.48996496200562
Epoch: 1162 Val Acc: 0.575
Epoch 1163 Train Loss: 71.9928609021008
Epoch: 1163 True Loss: 113.11357018351555
Epoch: 1163 Val Acc: 0.5635
Epoch 1164 Train Loss: 71.52080707252026
Epoch: 1164 True Loss: 113.26633502542973
Epoch: 1164 Val Acc: 0.563
Epoch 1165 Train Loss: 70.8787193261087
Epoch: 1165 True Loss: 112.99274596571922
Epoch: 1165 Val Acc: 0.566
Epoch 1166 Train Loss: 71.46028209105134
Epoch: 1166 True Loss: 113.57223612815142
Epoch: 1166 Val Acc: 0.5605
Epoch 1167 Train Loss: 71.53857731819153
Epoch: 1167 True Loss: 113.2818770185113
Epoch: 1167 Val Acc: 0.562
Epoch 1168 Train Loss: 71.51573457196355
Epoch: 1168 True Loss: 113.11742696166039
Epoch: 1168 Val Acc: 0.567
Epoch 1169 Train Loss: 70.80008318647742
Epoch: 1169 True Loss: 112.90406642109156
Epoch: 1169 Val Acc: 0.566
Epoch 1170 Train Loss: 70.9540662765503
Epoch: 1170 True Loss: 113.22596754133701
Epoch: 1170 Val Acc: 0.565
Epoch 1171 Train Loss: 70.65088684111834
Epoch: 1171 True Loss: 112.43007530272007
Epoch: 1171 Val Acc: 0.5615
Epoch 1172 Train Loss: 70.89799265190959
Epoch: 1172 True Loss: 113.06468078494072
Epoch: 1172 Val Acc: 0.57
Epoch 1173 Train Loss: 71.24329810217023
Epoch: 1173 True Loss: 113.49524456262589
Epoch: 1173 Val Acc: 0.5655
Epoch 1174 Train Loss: 70.86741206794977
Epoch: 1174 True Loss: 113.05606868863106
Epoch: 1174 Val Acc: 0.562
Epoch 1175 Train Loss: 69.83919316530228
Epoch: 1175 True Loss: 112.48899541795254
Epoch: 1175 Val Acc: 0.566
Epoch 1176 Train Loss: 70.27508126199245
Epoch: 1176 True Loss: 112.39902178943157
Epoch: 1176 Val Acc: 0.5665
Epoch 1177 Train Loss: 70.28856795281172
Epoch: 1177 True Loss: 112.8941838145256
Epoch: 1177 Val Acc: 0.555
Epoch 1178 Train Loss: 70.1500208452344
Epoch: 1178 True Loss: 112.59293892234564
Epoch: 1178 Val Acc: 0.5625
Epoch 1179 Train Loss: 70.44114571809769
Epoch: 1179 True Loss: 112.42734999209642
Epoch: 1179 Val Acc: 0.563
Epoch 1180 Train Loss: 69.62145471945405
Epoch: 1180 True Loss: 112.47936430573463
Epoch: 1180 Val Acc: 0.571
Epoch 1181 Train Loss: 70.5336581505835
Epoch: 1181 True Loss: 111.81587763130665
Epoch: 1181 Val Acc: 0.5705
Epoch 1182 Train Loss: 69.5852028131485
Epoch: 1182 True Loss: 112.67334028333426
Epoch: 1182 Val Acc: 0.5675
Epoch 1183 Train Loss: 70.70952815189958
Epoch: 1183 True Loss: 112.32673913985491
Epoch: 1183 Val Acc: 0.566
Epoch 1184 Train Loss: 69.9416377209127
Epoch: 1184 True Loss: 112.07115886360407
Epoch: 1184 Val Acc: 0.5645
Epoch 1185 Train Loss: 69.77425281330943
Epoch: 1185 True Loss: 111.9493345245719
Epoch: 1185 Val Acc: 0.574
Epoch 1186 Train Loss: 69.63241350650787
Epoch: 1186 True Loss: 111.72926560789347
Epoch: 1186 Val Acc: 0.56
Epoch 1187 Train Loss: 68.02844406291842
Epoch: 1187 True Loss: 111.37964550405741
Epoch: 1187 Val Acc: 0.573
Epoch 1188 Train Loss: 68.47144197300076
Epoch: 1188 True Loss: 111.71828950941563
Epoch: 1188 Val Acc: 0.5645
Epoch 1189 Train Loss: 68.57702082395554
Epoch: 1189 True Loss: 112.01455995440483
Epoch: 1189 Val Acc: 0.5595
Epoch 1190 Train Loss: 68.26640436798334
Epoch: 1190 True Loss: 111.6620127260685
Epoch: 1190 Val Acc: 0.5685
Epoch 1191 Train Loss: 68.6703030616045
Epoch: 1191 True Loss: 111.66250140219927
Epoch: 1191 Val Acc: 0.569
Epoch 1192 Train Loss: 68.73458008095622
Epoch: 1192 True Loss: 111.3012346625328
Epoch: 1192 Val Acc: 0.571
Epoch 1193 Train Loss: 69.13964963331819
Epoch: 1193 True Loss: 111.74842190742493
Epoch: 1193 Val Acc: 0.576
Epoch 1194 Train Loss: 69.17498234659433
Epoch: 1194 True Loss: 111.72345054894686
Epoch: 1194 Val Acc: 0.5685
Epoch 1195 Train Loss: 69.10340620949864
Epoch: 1195 True Loss: 112.08694147318602
Epoch: 1195 Val Acc: 0.567
Epoch 1196 Train Loss: 68.03084206581116
Epoch: 1196 True Loss: 111.3995953425765
Epoch: 1196 Val Acc: 0.5695
Epoch 1197 Train Loss: 69.2430288232863
Epoch: 1197 True Loss: 111.68481938540936
Epoch: 1197 Val Acc: 0.563
Epoch 1198 Train Loss: 67.69296437129378
Epoch: 1198 True Loss: 111.92595457285643
Epoch: 1198 Val Acc: 0.569
Epoch 1199 Train Loss: 68.32972535863519
Epoch: 1199 True Loss: 111.53463641554117
Epoch: 1199 Val Acc: 0.5645
Epoch 1200 Train Loss: 67.42638378962874
Epoch: 1200 True Loss: 111.56483886390924
Epoch: 1200 Val Acc: 0.578
Epoch 1201 Train Loss: 67.98429967090487
Epoch: 1201 True Loss: 111.0820409283042
Epoch: 1201 Val Acc: 0.577
Epoch 1202 Train Loss: 67.54484399408102
Epoch: 1202 True Loss: 111.29957634955645
Epoch: 1202 Val Acc: 0.5725
Epoch 1203 Train Loss: 68.41270764544606
Epoch: 1203 True Loss: 111.38012266904116
Epoch: 1203 Val Acc: 0.5785
Epoch 1204 Train Loss: 67.7665825523436
Epoch: 1204 True Loss: 111.03687440603971
Epoch: 1204 Val Acc: 0.566
Epoch 1205 Train Loss: 67.98348577693105
Epoch: 1205 True Loss: 110.78089241683483
Epoch: 1205 Val Acc: 0.572
Epoch 1206 Train Loss: 67.39592573046684
Epoch: 1206 True Loss: 110.81482516229153
Epoch: 1206 Val Acc: 0.564
Epoch 1207 Train Loss: 68.32608804106712
Epoch: 1207 True Loss: 112.01366676390171
Epoch: 1207 Val Acc: 0.564
Epoch 1208 Train Loss: 67.25241009518504
Epoch: 1208 True Loss: 110.71542114019394
Epoch: 1208 Val Acc: 0.562
Epoch 1209 Train Loss: 67.0688452385366
Epoch: 1209 True Loss: 110.74970564991236
Epoch: 1209 Val Acc: 0.566
Epoch 1210 Train Loss: 67.6126903668046
Epoch: 1210 True Loss: 110.82492972165346
Epoch: 1210 Val Acc: 0.569
Epoch 1211 Train Loss: 67.10420574620366
Epoch: 1211 True Loss: 111.10451310873032
Epoch: 1211 Val Acc: 0.567
Epoch 1212 Train Loss: 67.076510861516
Epoch: 1212 True Loss: 111.00906754285097
Epoch: 1212 Val Acc: 0.572
Epoch 1213 Train Loss: 66.13456622511148
Epoch: 1213 True Loss: 111.23865257203579
Epoch: 1213 Val Acc: 0.573
Epoch 1214 Train Loss: 65.64526644721627
Epoch: 1214 True Loss: 111.11288343369961
Epoch: 1214 Val Acc: 0.5675
Epoch 1215 Train Loss: 66.58911963179708
Epoch: 1215 True Loss: 111.09297703951597
Epoch: 1215 Val Acc: 0.5665
Epoch 1216 Train Loss: 67.22400138899684
Epoch: 1216 True Loss: 110.71908535808325
Epoch: 1216 Val Acc: 0.569
Epoch 1217 Train Loss: 66.90085144527256
Epoch: 1217 True Loss: 110.60433877259493
Epoch: 1217 Val Acc: 0.575
Epoch 1218 Train Loss: 66.01586696505547
Epoch: 1218 True Loss: 110.3283585831523
Epoch: 1218 Val Acc: 0.566
Epoch 1219 Train Loss: 66.27435504645109
Epoch: 1219 True Loss: 110.66632580757141
Epoch: 1219 Val Acc: 0.573
Epoch 1220 Train Loss: 66.43713498488069
Epoch: 1220 True Loss: 110.31656476855278
Epoch: 1220 Val Acc: 0.5755
Epoch 1221 Train Loss: 66.30457317084074
Epoch: 1221 True Loss: 110.53493178635836
Epoch: 1221 Val Acc: 0.576
Epoch 1222 Train Loss: 65.54460417851806
Epoch: 1222 True Loss: 110.25698376446962
Epoch: 1222 Val Acc: 0.567
Epoch 1223 Train Loss: 65.49695767834783
Epoch: 1223 True Loss: 110.10999648272991
Epoch: 1223 Val Acc: 0.557
Epoch 1224 Train Loss: 65.4011490419507
Epoch: 1224 True Loss: 110.19947881996632
Epoch: 1224 Val Acc: 0.5645
Epoch 1225 Train Loss: 65.9180426672101
Epoch: 1225 True Loss: 110.54101418703794
Epoch: 1225 Val Acc: 0.562
Epoch 1226 Train Loss: 65.57298160344362
Epoch: 1226 True Loss: 110.51286018639803
Epoch: 1226 Val Acc: 0.5645
Epoch 1227 Train Loss: 65.68320694565773
Epoch: 1227 True Loss: 110.32004450261593
Epoch: 1227 Val Acc: 0.5645
Epoch 1228 Train Loss: 66.30959263816476
Epoch: 1228 True Loss: 110.10620395094156
Epoch: 1228 Val Acc: 0.561
Epoch 1229 Train Loss: 66.02946972474456
Epoch: 1229 True Loss: 110.05231531709433
Epoch: 1229 Val Acc: 0.5645
Epoch 1230 Train Loss: 65.53243454918265
Epoch: 1230 True Loss: 110.290906727314
Epoch: 1230 Val Acc: 0.564
Epoch 1231 Train Loss: 64.96971022710204
Epoch: 1231 True Loss: 110.1388134509325
Epoch: 1231 Val Acc: 0.569
Epoch 1232 Train Loss: 65.50385746732354
Epoch: 1232 True Loss: 109.54591182619333
Epoch: 1232 Val Acc: 0.5655
Epoch 1233 Train Loss: 64.84119405783713
Epoch: 1233 True Loss: 109.14667895436287
Epoch: 1233 Val Acc: 0.573
Epoch 1234 Train Loss: 65.51907999068499
Epoch: 1234 True Loss: 109.94359841942787
Epoch: 1234 Val Acc: 0.562
Epoch 1235 Train Loss: 65.12962851673365
Epoch: 1235 True Loss: 110.03594475239515
Epoch: 1235 Val Acc: 0.5715
Epoch 1236 Train Loss: 65.65377099812031
Epoch: 1236 True Loss: 109.80063471198082
Epoch: 1236 Val Acc: 0.571
Epoch 1237 Train Loss: 64.65080976113677
Epoch: 1237 True Loss: 109.93811332434416
Epoch: 1237 Val Acc: 0.5605
Epoch 1238 Train Loss: 64.94703770801425
Epoch: 1238 True Loss: 109.4717715010047
Epoch: 1238 Val Acc: 0.563
Epoch 1239 Train Loss: 64.67865474522114
Epoch: 1239 True Loss: 109.65906147658825
Epoch: 1239 Val Acc: 0.572
Epoch 1240 Train Loss: 64.42296277731657
Epoch: 1240 True Loss: 109.49826698750257
Epoch: 1240 Val Acc: 0.5715
Epoch 1241 Train Loss: 64.54217155277729
Epoch: 1241 True Loss: 109.20719823986292
Epoch: 1241 Val Acc: 0.567
Epoch 1242 Train Loss: 64.53184181824327
Epoch: 1242 True Loss: 109.38714434206486
Epoch: 1242 Val Acc: 0.572
Epoch 1243 Train Loss: 64.5968336686492
Epoch: 1243 True Loss: 109.63149869441986
Epoch: 1243 Val Acc: 0.5725
Epoch 1244 Train Loss: 64.78759313933551
Epoch: 1244 True Loss: 109.92262718081474
Epoch: 1244 Val Acc: 0.569
Epoch 1245 Train Loss: 63.52489506825805
Epoch: 1245 True Loss: 108.83466132730246
Epoch: 1245 Val Acc: 0.572
Epoch 1246 Train Loss: 63.58116400428116
Epoch: 1246 True Loss: 109.12331695854664
Epoch: 1246 Val Acc: 0.573
Epoch 1247 Train Loss: 64.07661817595363
Epoch: 1247 True Loss: 108.79075444489717
Epoch: 1247 Val Acc: 0.5655
Epoch 1248 Train Loss: 64.20831986144185
Epoch: 1248 True Loss: 109.11379563808441
Epoch: 1248 Val Acc: 0.575
Epoch 1249 Train Loss: 63.67065617069602
Epoch: 1249 True Loss: 109.30081275105476
Epoch: 1249 Val Acc: 0.5635
Epoch 1250 Train Loss: 63.68013136833906
Epoch: 1250 True Loss: 109.29499442130327
Epoch: 1250 Val Acc: 0.5625
Epoch 1251 Train Loss: 64.01106682606041
Epoch: 1251 True Loss: 108.72818092256784
Epoch: 1251 Val Acc: 0.5705
Epoch 1252 Train Loss: 63.415662644430995
Epoch: 1252 True Loss: 108.67997045814991
Epoch: 1252 Val Acc: 0.5615
Epoch 1253 Train Loss: 62.983834609389305
Epoch: 1253 True Loss: 108.59780102223158
Epoch: 1253 Val Acc: 0.5685
Epoch 1254 Train Loss: 63.70617190748453
Epoch: 1254 True Loss: 108.24431151151657
Epoch: 1254 Val Acc: 0.563
Epoch 1255 Train Loss: 63.23807076923549
Epoch: 1255 True Loss: 109.14601150900126
Epoch: 1255 Val Acc: 0.5655
Epoch 1256 Train Loss: 63.69331883639097
Epoch: 1256 True Loss: 108.50123079866171
Epoch: 1256 Val Acc: 0.5625
Epoch 1257 Train Loss: 63.246549379080534
Epoch: 1257 True Loss: 108.55824702978134
Epoch: 1257 Val Acc: 0.565
Epoch 1258 Train Loss: 62.46605645492673
Epoch: 1258 True Loss: 108.2269653454423
Epoch: 1258 Val Acc: 0.5615
Epoch 1259 Train Loss: 63.20076820999384
Epoch: 1259 True Loss: 107.88164655864239
Epoch: 1259 Val Acc: 0.5625
Epoch 1260 Train Loss: 62.78995208442211
Epoch: 1260 True Loss: 107.88552613556385
Epoch: 1260 Val Acc: 0.5695
Epoch 1261 Train Loss: 63.170244574546814
Epoch: 1261 True Loss: 108.04921405017376
Epoch: 1261 Val Acc: 0.569
Epoch 1262 Train Loss: 63.04002306982875
Epoch: 1262 True Loss: 108.2592496573925
Epoch: 1262 Val Acc: 0.5635
Epoch 1263 Train Loss: 62.63654456101358
Epoch: 1263 True Loss: 108.15606562793255
Epoch: 1263 Val Acc: 0.5745
Epoch 1264 Train Loss: 63.08500111475587
Epoch: 1264 True Loss: 108.4573930054903
Epoch: 1264 Val Acc: 0.5645
Epoch 1265 Train Loss: 62.30855260416865
Epoch: 1265 True Loss: 107.74892681837082
Epoch: 1265 Val Acc: 0.561
Epoch 1266 Train Loss: 61.99246350675821
Epoch: 1266 True Loss: 108.27948079258204
Epoch: 1266 Val Acc: 0.559
Epoch 1267 Train Loss: 62.71900260448456
Epoch: 1267 True Loss: 108.2963198646903
Epoch: 1267 Val Acc: 0.559
Epoch 1268 Train Loss: 61.7983617298305
Epoch: 1268 True Loss: 108.04981822520494
Epoch: 1268 Val Acc: 0.5605
Epoch 1269 Train Loss: 62.44329280778766
Epoch: 1269 True Loss: 108.1123214289546
Epoch: 1269 Val Acc: 0.562
Epoch 1270 Train Loss: 61.92794548533857
Epoch: 1270 True Loss: 108.20219197869301
Epoch: 1270 Val Acc: 0.5505
Epoch 1271 Train Loss: 62.67790123075247
Epoch: 1271 True Loss: 108.24773290008307
Epoch: 1271 Val Acc: 0.5575
Epoch 1272 Train Loss: 62.35041665658355
Epoch: 1272 True Loss: 108.21270336955786
Epoch: 1272 Val Acc: 0.5565
Epoch 1273 Train Loss: 62.28317973576486
Epoch: 1273 True Loss: 107.38067775964737
Epoch: 1273 Val Acc: 0.5605
Epoch 1274 Train Loss: 62.3387018404901
Epoch: 1274 True Loss: 108.09775889664888
Epoch: 1274 Val Acc: 0.559
Epoch 1275 Train Loss: 62.10488332808018
Epoch: 1275 True Loss: 108.28479763865471
Epoch: 1275 Val Acc: 0.561
Epoch 1276 Train Loss: 61.707471802830696
Epoch: 1276 True Loss: 107.64178458601236
Epoch: 1276 Val Acc: 0.565
Epoch 1277 Train Loss: 61.23696992173791
Epoch: 1277 True Loss: 107.38708911836147
Epoch: 1277 Val Acc: 0.5695
Epoch 1278 Train Loss: 61.44906750507653
Epoch: 1278 True Loss: 107.85482830554247
Epoch: 1278 Val Acc: 0.5605
Epoch 1279 Train Loss: 61.48904041945934
Epoch: 1279 True Loss: 107.9425307661295
Epoch: 1279 Val Acc: 0.5665
Epoch 1280 Train Loss: 61.54974225908518
Epoch: 1280 True Loss: 108.19856847822666
Epoch: 1280 Val Acc: 0.5495
Epoch 1281 Train Loss: 61.091860454529524
Epoch: 1281 True Loss: 107.69313595443964
Epoch: 1281 Val Acc: 0.568
Epoch 1282 Train Loss: 61.7597152851522
Epoch: 1282 True Loss: 107.69816225022078
Epoch: 1282 Val Acc: 0.564
Epoch 1283 Train Loss: 61.45731070637703
Epoch: 1283 True Loss: 107.8301463574171
Epoch: 1283 Val Acc: 0.562
Epoch 1284 Train Loss: 61.64551666751504
Epoch: 1284 True Loss: 107.74493341892958
Epoch: 1284 Val Acc: 0.5735
Epoch 1285 Train Loss: 60.73209739476442
